date,open,high,low,close,volume
2021-01-04,250.633528,257.5002,250.62494466,255.8264487,23427822
2021-01-05,255.0968648,274.64971332,252.779363,274.64971332,31460633
2021-01-06,274.7956301,288.10839044,272.76996186,281.7910522,31343033
2021-01-07,281.79963554,283.83388712,272.16054472,283.25022,24255948
2021-01-08,283.30172004,284.6235544,265.17370596,272.091878,37870249
2021-01-11,271.60262762,271.662711,257.071033,258.5302008,38195291
2021-01-12,256.5989493,267.1993742,255.783532,266.08354,23025505
2021-01-13,267.39679102,269.07054232,259.31986808,262.07512022,23365302
2021-01-14,260.933536,261.68886992,248.058526,248.4018596,35489554
2021-01-15,247.200192,250.88244486,238.67693538,246.9426918,41713251
2021-01-18,244.62519,246.46202476,239.75843622,244.2389397,27255864
2021-01-19,246.341858,248.91686,240.33352,241.621021,29388857
2021-01-20,240.33352,245.14877374,235.99034996,244.4964399,26404034
2021-01-21,245.3118572,256.63328266,245.054357,254.8822813,29402390
2021-01-22,253.27719672,257.42294994,251.13136172,253.68919704,24946675
2021-01-25,253.69778038,271.51679422,251.6635288,270.96746046,41290940
2021-01-26,270.96746046,270.98462714,261.8777034,262.46137052,24143501
2021-01-27,259.9893686,259.9893686,246.341858,251.13136172,30793847
2021-01-28,247.39760882,250.633528,242.908522,245.483524,27607757
2021-01-29,248.91686,253.32869676,247.86969252,249.89536076,22010914
2021-02-01,251.50044534,257.38861658,250.88244486,250.88244486,19575992
2021-02-02,250.633528,261.21678622,250.5476946,261.03653608,29749240
2021-02-03,260.7618692,265.225206,258.46153408,265.0106225,22454665
2021-02-04,262.650204,271.9202112,261.80045334,269.1735424,28057460
2021-02-05,269.52545934,283.25022,269.516876,274.46087984,32891319
2021-02-08,278.100216,283.679387,269.3452092,274.66688,26652998
2021-02-09,276.383548,283.25022,272.83004524,282.821053,22477980
2021-02-10,285.825222,296.70889712,285.396055,294.1081451,33193163
2021-02-18,304.27081966,306.58832146,284.01413726,286.254389,34381508
2021-02-19,286.3402224,297.1552308,279.7739673,295.6102296,27475002
2021-02-22,293.550228,293.8077282,266.92470732,268.71004204,41458220
2021-02-23,262.650204,277.12171524,261.07945278,270.37521,27866832
2021-02-24,270.37521,270.38379334,247.7581091,251.56052872,41724817
2021-02-25,254.496031,257.48303332,245.12302372,247.9726926,24904649
2021-02-26,240.81418704,246.65944158,232.608514,240.33352,28897086
2021-03-01,245.483524,252.350196,241.20043734,248.07569268,25506327
2021-03-02,251.6635288,253.96386392,236.2993502,240.9343538,24412465
2021-03-03,236.900184,246.1701912,233.13209774,244.8826902,21171711
2021-03-04,240.33352,240.33352,227.45851,228.58292754,32935886
2021-03-05,221.450172,233.62993146,218.016836,228.746011,29165040
2021-03-08,230.033512,231.77593002,209.81116296,209.862663,38365377
2021-03-09,207.716828,213.8968328,197.41682,208.145995,43874577
2021-03-10,212.866832,218.87517,212.0943314,216.8151684,30958230
2021-03-11,218.88375334,231.321013,214.65216672,227.49284336,30153094
2021-03-12,230.9776794,231.31242966,219.53608718,226.9864263,25143785
2021-03-15,225.2697583,228.746011,211.150164,215.45041734,24899734
2021-03-16,215.9568344,225.3555917,215.0555837,225.23542494,23165605
2021-03-17,224.454341,230.05926202,218.87517,226.86625954,19887801
2021-03-18,227.45851,236.04185,227.45851,232.08493026,20130334
2021-03-19,225.741842,227.45851,221.16692178,223.84492386,19784981
2021-03-22,223.9822573,226.24825906,218.62625314,222.737673,14278219
2021-03-23,222.737673,226.58300932,220.57467132,225.0980915,12695157
2021-03-24,222.38575606,230.891846,221.98233908,223.8535072,17942151
2021-03-25,220.54033796,221.35575526,216.300168,219.71633732,18625855
2021-03-26,221.450172,229.32967812,219.57900388,228.2739273,23020269
2021-03-29,229.175178,240.2906033,228.30826066,233.54409806,28199481
2021-03-30,232.179347,239.06318568,232.179347,234.72001564,16870779
2021-03-31,232.3510138,232.3510138,227.46709334,230.01634532,13411104
2021-04-01,231.75018,235.08909926,229.18376134,234.39384872,12114212
2021-04-02,237.76710134,244.62519,236.04185,244.24752304,22962623
2021-04-06,245.4406073,247.200192,242.050188,244.41918984,15550845
2021-04-07,242.91710534,243.4664391,230.7201792,232.4797639,24493627
2021-04-08,227.45851,235.9130999,226.65167604,234.39384872,16211426
2021-04-09,232.608514,233.896015,227.45851,227.7160102,14611556
2021-04-12,227.6301768,229.48417824,223.16684,224.01659066,13323255
2021-04-13,224.24834084,230.22234548,224.24834084,225.6560086,13875729
2021-04-14,225.66459194,229.69876174,224.2397575,226.41134252,14817752
2021-04-15,224.29125754,225.73325866,213.99983288,219.5618372,28595938
2021-04-16,219.5618372,226.28259242,219.5618372,224.7118412,18754302
2021-04-19,223.16684,230.21376214,217.587669,228.03359378,18815579
2021-04-20,227.45851,235.00326586,225.75042534,229.8189285,19914658
2021-04-21,227.45851,234.29943198,226.23967572,232.4797639,15923160
2021-04-22,232.5226806,235.183516,230.891846,232.77159746,11627423
2021-04-23,233.6814315,241.191854,233.6814315,240.33352,20783326
2021-04-26,242.908522,245.38910726,235.92168324,236.04185,20390370
2021-04-27,237.758518,241.89568788,233.75868156,241.89568788,14231452
2021-04-28,236.04185,245.1401904,235.0118492,245.1401904,22027859
2021-04-29,246.39335804,249.775194,241.45793754,248.487693,20693602
2021-04-30,246.341858,248.3160262,243.49218912,244.62519,15803059
2021-05-06,242.050188,245.3118572,236.7285172,237.27785096,16866057
2021-05-07,240.34210334,240.53093682,232.84884752,233.5526814,12500753
2021-05-10,232.24801372,235.183516,224.3685076,226.600176,19524824
2021-05-11,225.07234148,236.43668364,224.87492466,236.4281003,19232636
2021-05-12,235.3551828,239.97301972,235.183516,238.19626834,12106344
2021-05-13,235.34659946,239.0889357,233.896015,236.900184,9707922
2021-05-14,238.58251864,247.5435256,236.19635012,246.341858,21808451
2021-05-17,247.38902548,261.50861978,247.38902548,255.08828146,28061495
2021-05-18,255.79211534,257.5002,252.6076962,257.071033,14728692
2021-05-19,255.783532,265.3110394,254.09261402,259.89495186,16700066
2021-05-20,261.5343698,264.34970532,258.83920104,260.51295234,14023985
2021-05-21,261.79187,262.38412046,253.26003004,254.5818644,17262089
2021-05-24,257.5002,261.9635368,253.5089469,261.80045334,15708894
2021-05-25,262.650204,277.29338204,261.72320328,277.26763202,32305889
2021-05-26,275.096047,278.10879934,271.233544,273.808546,19075117
2021-05-27,273.09612878,280.01430082,269.70570948,273.10471212,16436312
2021-05-28,274.76988008,275.59388072,269.85162626,272.0060446,13024503
2021-05-31,270.6327102,270.90737708,265.49987288,270.47821008,17768388
2021-06-01,271.4910442,272.3493782,266.40970692,270.9760438,16387574
2021-06-02,270.9760438,273.26779558,264.796039,267.66287456,15653208
2021-06-03,267.66287456,274.66688,266.23804012,269.18212574,17917736
2021-06-04,267.800208,273.379379,265.66295634,270.6327102,17528770
2021-06-07,271.54254424,272.46096162,265.11362258,268.58129194,18737019
2021-06-08,268.658542,269.087709,250.62494466,255.7406153,31165284
2021-06-09,254.925198,257.5002,250.2472777,254.496031,17157668
2021-06-10,254.93378134,262.221037,253.637697,260.1181187,15077251
2021-06-11,260.12670204,260.933536,254.066864,258.84778438,15912782
2021-06-15,258.80486768,260.9764527,251.29444518,256.86503284,14516108
2021-06-16,256.86503284,256.86503284,248.24735948,250.90819488,14062999
2021-06-17,249.86961074,255.783532,249.86961074,252.53902948,10904554
2021-06-18,253.47461354,254.925198,245.483524,249.775194,19071578
2021-06-21,251.491862,255.1826982,249.775194,254.81361458,20602803
2021-06-22,255.783532,259.646035,255.1826982,257.40578326,16166358
2021-06-23,256.8993662,257.071033,248.91686,249.72369396,23056410
2021-06-24,247.629359,253.20853,243.92135612,251.2343618,16551834
2021-06-25,249.8181107,258.68470092,249.67219392,257.43153328,20522327
2021-06-28,257.50878334,263.10512102,257.50878334,262.91628754,16125387
2021-06-29,263.06220432,263.19953776,254.65053112,256.2556157,15672026
2021-06-30,254.066864,259.5602016,253.62911366,255.68911526,10339509
2021-07-01,254.7106145,256.641866,250.633528,255.9551988,13631042
2021-07-02,252.350196,252.94244646,244.7968568,245.50927402,21169160
2021-07-05,243.91277278,247.629359,240.35068668,241.2776874,18054256
2021-07-06,240.2047699,241.21760402,231.93901348,237.9731015,23895451
2021-07-07,240.33352,244.62519,239.37218592,244.27327306,17454367
2021-07-08,244.62519,245.30327386,229.70734508,231.61284656,43957567
2021-07-09,233.510759,234.4900396,227.05444,231.6301936,21367447
2021-07-12,233.9874,236.5525952,227.6524078,234.810689,26424669
2021-07-13,234.8280214,242.0816308,234.8280214,239.18712,21899748
2021-07-14,237.367218,240.05374,232.25416,238.580486,20921830
2021-07-15,238.3205,243.693544,236.3359402,243.3728946,19549471
